# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
NUDC               1   27248187   27273362     32       7  293723      -0.2934    0.00052505     -0.29393
KDF1               1   27276047   27286901     13       4  293723      -0.6477    0.00052505     -0.64823
TRNP1              1   27320189   27327377      7       3  293723      -1.2375    0.00052505       -1.238
FAM46B             1   27331511   27339333     10       3  293723      -1.2421    0.00052505      -1.2426
SLC9A1             1   27425300   27481621     63       7  293723      -1.6817    0.00052505      -1.6822
WDTC1              1   27561007   27635124    109      15  293723      -1.2334    0.00052505       -1.234
TMEM222            1   27648636   27662891     33       8  293723       -1.027    0.00052505      -1.0275
SYTL1              1   27668483   27680423     30       9  293723      -1.5009    0.00052505      -1.5014
MAP3K6             1   27681670   27693558     28       9  293723     -0.78358    0.00052505     -0.78411
FCN3               1   27695601   27701315      9       5  293723     -0.26979    0.00052505     -0.27032
CD164L2            1   27705596   27709823      2       1  293723     0.040865    0.00052505      0.04034
GPR3               1   27719148   27722318      3       2  293723     -0.78125    0.00052505     -0.78177
WASF2              1   27730734   27816678    135       9  293723     -0.39655    0.00052505     -0.39708
AHDC1              1   27860756   27930463     70      11  293723      0.60886    0.00052505      0.60834
FGR                1   27938800   27961727     46       9  293723         0.84    0.00052505      0.83948
IFI6               1   27992572   27998724     12       3  293723      0.25141    0.00052505      0.25088
FAM76A             1   28052490   28089426     73       4  293723       0.9064    0.00052505      0.90587
STX12              1   28099694   28150963     58       5  293723       1.1187    0.00052505       1.1182
PPP1R8             1   28157252   28178183     26       5  293723       1.1698    0.00052505       1.1693
THEMIS2            1   28199055   28213196     51      10  293723      0.20877    0.00052505      0.20825
RPA2               1   28218035   28241255     55       5  293723     -0.77552    0.00052505     -0.77605
SMPDL3B            1   28261456   28285663     70      11  293723     -0.99421    0.00052505     -0.99474
XKR8               1   28286504   28294604     17       7  293723     -0.19579    0.00052505     -0.19632
EYA3               1   28296855   28415173    223      22  293723      -1.6263    0.00052505      -1.6268
PTAFR              1   28473677   28520447     55      12  293723     -0.25516    0.00052505     -0.25568
DNAJC8             1   28526789   28559542     88      11  293723     0.014787    0.00052505     0.014262
ATPIF1             1   28562602   28564616      6       2  293723      0.22975    0.00052505      0.22923
SESN2              1   28585963   28609002     49      11  293723       1.1155    0.00052505       1.1149
MED18              1   28655513   28662478      7       3  293723      0.63734    0.00052505      0.63682
PHACTR4            1   28696093   28826881    395      11  293723       2.5504    0.00052505       2.5499
RCC1               1   28832455   28865708     71      10  293723       2.4821    0.00052505       2.4815
TRNAU1AP           1   28879529   28905057     49      10  293723       2.7977    0.00052505       2.7972
RAB42              1   28918712   28921098      7       4  293723       1.4902    0.00052505       1.4897
TAF12              1   28929608   28975416     58      10  293723        2.945    0.00052505       2.9444
GMEB1              1   28995234   29042115     66       7  293723      0.74083    0.00052505       0.7403
YTHDF2             1   29063133   29096287     56       9  293723      0.41351    0.00052505      0.41298
OPRD1              1   29138654   29190208    163      19  293723       3.4101    0.00052505       3.4095
EPB41              1   29213603   29446558    439      27  293723     -0.11642    0.00052505     -0.11695
TMEM200B           1   29445937   29450421     10       3  293723      0.20279    0.00052505      0.20227
SRSF4              1   29474250   29508637     63      13  293723       1.2904    0.00052505       1.2899
MECR               1   29519385   29557460     94      15  293723       1.4596    0.00052505        1.459
PTPRU              1   29563028   29653325    234      35  293723     -0.10901    0.00052505     -0.10954
MATN1              1   31184124   31196432     36       5  293723       2.2587    0.00052505       2.2582
LAPTM5             1   31205315   31230683     64      19  293723     -0.50852    0.00052505     -0.50904
SDC3               1   31342313   31381480     84      26  293723       1.0123    0.00052505       1.0118
PUM1               1   31404353   31538838    257      19  293723      0.10774    0.00052505      0.10721
NKAIN1             1   31652592   31712734    241      18  293723      -1.3016    0.00052505      -1.3022
SNRNP40            1   31732415   31769644     90       6  293723     -0.65969    0.00052505     -0.66022
ZCCHC17            1   31769832   31838569    147       9  293723      -0.8513    0.00052505     -0.85183
FABP3              1   31838100   31845923     11       6  293723     -0.34461    0.00052505     -0.34513
SERINC2            1   31882412   31907527     67       7  293723     -0.98009    0.00052505     -0.98061
TINAGL1            1   32042086   32053290     13       7  293723       2.0547    0.00052505       2.0542
HCRTR1             1   32083290   32093214     22       3  293723       2.9778    0.00052505       2.9772
PEF1               1   32095463   32110838     23       3  293723        3.182    0.00052505       3.1814
COL16A1            1   32117848   32169768     96      18  293723       3.2142    0.00052505       3.2137
ADGRB2             1   32192718   32230494     38       9  293723       5.1652    0.00052505       5.1646
SPOCD1             1   32256023   32281630     44      12  293723       3.2787    0.00052505       3.2782
PTP4A2             1   32372022   32403988     38       8  293723       1.5395    0.00052505        1.539
KHDRBS1            1   32479295   32526460     29      16  293723      0.85462    0.00052505      0.85409
TMEM39B            1   32538503   32568467     43       7  293723      0.99817    0.00052505      0.99765
KPNA6              1   32573644   32642169     78      10  293723      0.45749    0.00052505      0.45697
TXLNA              1   32645293   32663886     30       8  293723      0.74731    0.00052505      0.74678
CCDC28B            1   32666202   32670991      5       3  293723      -0.2238    0.00052505     -0.22433
IQCC               1   32671236   32674288      5       1  293723      0.56785    0.00052505      0.56732
DCDC2B             1   32674695   32681797     10       5  293723      0.57579    0.00052505      0.57526
TMEM234            1   32680040   32687954     12       5  293723       0.7404    0.00052505      0.73988
EIF3I              1   32687971   32697205     12       2  293723      0.62546    0.00052505      0.62493
FAM167B            1   32712818   32714461      1       1  293723     -0.54024    0.00052505     -0.54076
LCK                1   32716840   32751766     37      13  293723     -0.29478    0.00052505     -0.29531
HDAC1              1   32757708   32799227     19      11  293723       1.2027    0.00052505       1.2022
TSSK3              1   32818365   32830098      4       2  293723     -0.67528    0.00052505      -0.6758
BSDC1              1   32830704   32860062     18      12  293723     -0.24337    0.00052505      -0.2439
ZBTB8B             1   32930658   32953460     25       9  293723      0.55741    0.00052505      0.55688
ZBTB8A             1   33004772   33071542    161       8  293723     -0.91191    0.00052505     -0.91244
ZBTB8OS            1   33086421   33116565     78       6  293723      0.06901    0.00052505     0.068485
RBBP4              1   33116749   33151812     75       4  293723     -0.48953    0.00052505     -0.49005
SYNC               1   33145507   33168361     51       4  293723     -0.75414    0.00052505     -0.75467
KIAA1522           1   33207492   33240571     52      14  293723    -0.055954    0.00052505    -0.056479
YARS               1   33240840   33283633     77      10  293723      0.22949    0.00052505      0.22897
S100PBP            1   33282368   33324480     61      11  293723      0.42282    0.00052505       0.4223
FNDC5              1   33327869   33338093     12       4  293723      0.53712    0.00052505       0.5366
