# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
SLC9A1             1   27425300   27481621     76      12  372828     -0.80416    0.00090455     -0.80506
WDTC1              1   27561007   27635124    119      20  372285      -0.0785    0.00090455    -0.079405
TMEM222            1   27648636   27662891     47      16  371939      -1.1725    0.00090455      -1.1734
SYTL1              1   27668483   27680423     35      13  371333       -1.385    0.00090455      -1.3859
MAP3K6             1   27681670   27693558     33      11  371355      0.27541    0.00090455      0.27451
FCN3               1   27695601   27701315     10       7  370468      -1.1648    0.00090455      -1.1657
CD164L2            1   27705596   27709823      6       2  378205      0.32917    0.00090455      0.32826
GPR3               1   27719148   27722318      8       6  374477      -1.4995    0.00090455      -1.5004
WASF2              1   27730734   27816678    178      20  373688      -1.1584    0.00090455      -1.1593
AHDC1              1   27860756   27930463     93      20  372318     -0.14337    0.00090455     -0.14427
FGR                1   27938800   27961727     51      11  372050    -0.070422    0.00090455    -0.071326
IFI6               1   27992572   27998724     17       5  372497       0.5299    0.00090455      0.52899
FAM76A             1   28052490   28089426     86       7  372508      -0.3845    0.00090455     -0.38541
STX12              1   28099694   28150963    110      14  372399     -0.46113    0.00090455     -0.46203
PPP1R8             1   28157252   28178183     40      11  372458     -0.22348    0.00090455     -0.22438
THEMIS2            1   28199055   28213196     54      12  372219      0.62824    0.00090455      0.62734
RPA2               1   28218035   28241255     78      13  375061     -0.96815    0.00090455     -0.96905
SMPDL3B            1   28261456   28285663     94      20  376162      -1.0193    0.00090455      -1.0202
XKR8               1   28286504   28294604     25      11  371279    -0.078058    0.00090455    -0.078963
EYA3               1   28296855   28415173    401      34  373354      0.72892    0.00090455      0.72802
PTAFR              1   28473677   28520447     97      34  372293       1.1522    0.00090455       1.1513
DNAJC8             1   28526789   28559542    121      21  373855      0.95006    0.00090455      0.94915
ATPIF1             1   28562602   28564616      7       3  382162       1.0016    0.00090455       1.0007
SESN2              1   28585963   28609002     84      26  373940     -0.74549    0.00090455      -0.7464
MED18              1   28655513   28662478     14       9  372437      -1.0941    0.00090455      -1.0951
PHACTR4            1   28696093   28826881    468      20  373581     0.098893    0.00090455     0.097989
RCC1               1   28832455   28865708    103      23  373576      0.49662    0.00090455      0.49572
TRNAU1AP           1   28879529   28905057     62      15  372538     0.036013    0.00090455     0.035109
RAB42              1   28918712   28921098      8       5  372088     -0.52103    0.00090455     -0.52194
TAF12              1   28929608   28975416    115      28  373466      -0.2219    0.00090455      -0.2228
GMEB1              1   28995234   29042115    113      22  373475       1.0889    0.00090455        1.088
YTHDF2             1   29063133   29096287     95      22  373513      0.67951    0.00090455      0.67861
OPRD1              1   29138654   29190208    231      39  372831      0.84689    0.00090455      0.84599
EPB41              1   29213603   29446558    631      43  375333     -0.89878    0.00090455     -0.89968
TMEM200B           1   29445937   29450421     15       6  375569      0.50351    0.00090455       0.5026
SRSF4              1   29474250   29508637     89      25  375286      0.57967    0.00090455      0.57876
MECR               1   29519385   29557460    121      25  377003      0.27707    0.00090455      0.27617
PTPRU              1   29563028   29653325    284      45  373012      -1.4496    0.00090455      -1.4506
MATN1              1   31184124   31196432     33       5  374916      -1.5783    0.00090455      -1.5792
LAPTM5             1   31205315   31230683     50      15  371828      -1.0879    0.00090455      -1.0888
SDC3               1   31342313   31381480     98      35  371625       1.2143    0.00090455       1.2134
PUM1               1   31404353   31538838    397      34  374684       1.1135    0.00090455       1.1126
NKAIN1             1   31652592   31712734    267      21  375387      0.89232    0.00090455      0.89141
SNRNP40            1   31732415   31769644    142      17  376405     -0.29799    0.00090455     -0.29889
ZCCHC17            1   31769832   31838569    223      22  376250     0.047657    0.00090455     0.046753
FABP3              1   31838100   31845923     24      11  375966     0.024113    0.00090455     0.023208
SERINC2            1   31882412   31907527     88      13  372914    -0.014085    0.00090455    -0.014989
TINAGL1            1   32042086   32053290     14       9  373298       1.6244    0.00090455       1.6235
HCRTR1             1   32083290   32093214     29       6  376965       1.0693    0.00090455       1.0684
PEF1               1   32095463   32110838     29       6  378258       1.0118    0.00090455       1.0109
COL16A1            1   32117848   32169768    145      36  375840      0.46088    0.00090455      0.45998
ADGRB2             1   32192718   32230494     96      18  372250       1.2103    0.00090455       1.2094
SPOCD1             1   32256023   32281630     81      20  371820      -1.7817    0.00090455      -1.7826
PTP4A2             1   32372022   32403988     99      15  373632     0.063082    0.00090455     0.062178
KHDRBS1            1   32479295   32526460     70      44  372207      0.61202    0.00090455      0.61112
TMEM39B            1   32538503   32568467     64      16  371974     -0.43243    0.00090455     -0.43334
KPNA6              1   32573644   32642169    121      26  372466     0.057063    0.00090455     0.056159
TXLNA              1   32645293   32663886     40      16  372439      0.59231    0.00090455       0.5914
CCDC28B            1   32666202   32670991      6       4  371726        1.864    0.00090455       1.8631
IQCC               1   32671236   32674288     12       6  372752      0.18074    0.00090455      0.17984
DCDC2B             1   32674695   32681797     22      13  372215      0.13316    0.00090455      0.13226
TMEM234            1   32680040   32687954     22      11  372874     -0.97865    0.00090455     -0.97956
EIF3I              1   32687971   32697205     19       6  373165     -0.85699    0.00090455     -0.85789
FAM167B            1   32712818   32714461      4       2  372239      0.56385    0.00090455      0.56295
LCK                1   32716840   32751766     66      31  372165      0.95313    0.00090455      0.95223
HDAC1              1   32757708   32799227     82      17  372155     0.029858    0.00090455     0.028953
MARCKSL1           1   32799430   32801840      1       1  372126      0.20684    0.00090455      0.20594
TSSK3              1   32818365   32830098     16       5  372193      0.28632    0.00090455      0.28541
FAM229A            1   32826871   32827844      2       1  372855     -0.56283    0.00090455     -0.56374
BSDC1              1   32830704   32860062     47      25  371619       1.2997    0.00090455       1.2988
ZBTB8B             1   32930658   32953460     30      12  372441     -0.88173    0.00090455     -0.88263
ZBTB8A             1   33004772   33071542    194      15  373734      0.35544    0.00090455      0.35454
ZBTB8OS            1   33086421   33116565    119      15  372152     -0.24203    0.00090455     -0.24294
RBBP4              1   33116749   33151812    113      11  372813     -0.15974    0.00090455     -0.16064
SYNC               1   33145507   33168361     68       9  372986     -0.10793    0.00090455     -0.10884
KIAA1522           1   33207492   33240571     72      24  373713      0.33224    0.00090455      0.33134
YARS               1   33240840   33283633    100      20  375002      0.11849    0.00090455      0.11758
S100PBP            1   33282368   33324480    107      27  374665      0.63257    0.00090455      0.63167
FNDC5              1   33327869   33338093     16       7  375715      0.90145    0.00090455      0.90055
HPCA               1   33351688   33360247     17       8  374621      0.28688    0.00090455      0.28597
