# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM    N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
IFI6               1   27992572   27998724      8       1  503     -0.93225    0.00034104     -0.93259
FAM76A             1   28052490   28089426     66       3  503    -0.091144    0.00034104    -0.091485
STX12              1   28099694   28150963     56       5  503      0.25441    0.00034104      0.25407
PPP1R8             1   28157252   28178183     23       4  503     -0.74934    0.00034104     -0.74968
THEMIS2            1   28199055   28213196     50       9  503     -0.55227    0.00034104     -0.55261
RPA2               1   28218035   28241255     54       5  503     -0.28614    0.00034104     -0.28648
SMPDL3B            1   28261456   28285663     72      11  503      0.84611    0.00034104      0.84577
XKR8               1   28286504   28294604     17       7  503      0.36465    0.00034104      0.36431
EYA3               1   28296855   28415173    241      25  503       -0.759    0.00034104     -0.75934
PTAFR              1   28473677   28520447     61      15  503       1.2954    0.00034104        1.295
DNAJC8             1   28526789   28559542     88      11  503      0.86957    0.00034104      0.86923
ATPIF1             1   28562602   28564616      8       3  503     0.059259    0.00034104     0.058918
SESN2              1   28585963   28609002     50      11  503      0.55157    0.00034104      0.55123
MED18              1   28655513   28662478      6       3  503       2.3095    0.00034104       2.3092
PHACTR4            1   28696093   28826881    390      12  503       1.1507    0.00034104       1.1504
RCC1               1   28832455   28865708     67       9  503       1.4859    0.00034104       1.4855
TRNAU1AP           1   28879529   28905057     48       9  503       3.2118    0.00034104       3.2114
RAB42              1   28918712   28921098      6       3  503      0.25655    0.00034104      0.25621
TAF12              1   28929608   28975416     58      10  503       2.0111    0.00034104       2.0108
GMEB1              1   28995234   29042115     63       6  503       1.3637    0.00034104       1.3634
YTHDF2             1   29063133   29096287     50       7  503      0.81738    0.00034104      0.81704
OPRD1              1   29138654   29190208    163      19  503       3.2169    0.00034104       3.2165
EPB41              1   29213603   29446558    434      25  503       2.7353    0.00034104        2.735
TMEM200B           1   29445937   29450421     10       3  503       3.0014    0.00034104        3.001
SRSF4              1   29474250   29508637     64      14  503       1.7366    0.00034104       1.7362
MECR               1   29519385   29557460     91      14  503       1.1685    0.00034104       1.1682
PTPRU              1   29563028   29653325    229      34  503      0.81161    0.00034104      0.81127
MATN1              1   31184124   31196432     35       4  503      0.70395    0.00034104       0.7036
LAPTM5             1   31205315   31230683     60      17  503       1.5396    0.00034104       1.5392
SDC3               1   31342313   31381480     93      27  503      0.30273    0.00034104      0.30239
PUM1               1   31404353   31538838    258      17  503     -0.13957    0.00034104     -0.13991
NKAIN1             1   31652592   31712734    240      18  503       2.5652    0.00034104       2.5649
SNRNP40            1   31732415   31769644     98       7  503       3.4071    0.00034104       3.4068
ZCCHC17            1   31769832   31838569    156      10  503       3.4949    0.00034104       3.4946
FABP3              1   31838100   31845923     11       5  503       3.4762    0.00034104       3.4758
SERINC2            1   31882412   31907527     68       8  503       2.6183    0.00034104        2.618
TINAGL1            1   32042086   32053290     12       7  503     0.060986    0.00034104     0.060645
HCRTR1             1   32083290   32093214     23       4  503     -0.33172    0.00034104     -0.33206
PEF1               1   32095463   32110838     24       4  503     -0.62933    0.00034104     -0.62967
COL16A1            1   32117848   32169768     98      18  503     -0.48355    0.00034104      -0.4839
ADGRB2             1   32192718   32230494     38       8  503    -0.033667    0.00034104    -0.034008
SPOCD1             1   32256023   32281630     45      12  503       -1.164    0.00034104      -1.1644
PTP4A2             1   32372022   32403988     42      10  503      0.60056    0.00034104      0.60022
KHDRBS1            1   32479295   32526460     26      14  503      0.27159    0.00034104      0.27125
TMEM39B            1   32538503   32568467     41       6  503      0.76649    0.00034104      0.76615
KPNA6              1   32573644   32642169     80      10  503      0.19019    0.00034104      0.18985
TXLNA              1   32645293   32663886     26       6  503      0.39478    0.00034104      0.39444
CCDC28B            1   32666202   32670991      4       2  503      0.37251    0.00034104      0.37217
IQCC               1   32671236   32674288      5       1  503       0.3485    0.00034104      0.34815
DCDC2B             1   32674695   32681797     11       5  503      0.79256    0.00034104      0.79221
TMEM234            1   32680040   32687954     15       6  503      0.90967    0.00034104      0.90933
EIF3I              1   32687971   32697205     11       2  503      0.33219    0.00034104      0.33185
FAM167B            1   32712818   32714461      1       1  503       1.5364    0.00034104        1.536
LCK                1   32716840   32751766     39      14  503     0.070622    0.00034104     0.070281
HDAC1              1   32757708   32799227     27      13  503     -0.39264    0.00034104     -0.39298
TSSK3              1   32818365   32830098      4       2  503     0.083473    0.00034104     0.083131
BSDC1              1   32830704   32860062     21      12  503     -0.83499    0.00034104     -0.83533
ZBTB8B             1   32930658   32953460     22       7  503        0.826    0.00034104      0.82565
ZBTB8A             1   33004772   33071542    162       9  503     -0.20388    0.00034104     -0.20422
ZBTB8OS            1   33086421   33116565     74       5  503    -0.033394    0.00034104    -0.033735
RBBP4              1   33116749   33151812     76       4  503     -0.22818    0.00034104     -0.22852
SYNC               1   33145507   33168361     45       3  503       0.2645    0.00034104      0.26416
KIAA1522           1   33207492   33240571     51      14  503        1.411    0.00034104       1.4107
YARS               1   33240840   33283633     78      10  503       1.3142    0.00034104       1.3139
S100PBP            1   33282368   33324480     58      10  503       1.4787    0.00034104       1.4784
FNDC5              1   33327869   33338093     10       3  503       1.2501    0.00034104       1.2498
HPCA               1   33351688   33360247     13       5  503       1.0153    0.00034104        1.015
TMEM54             1   33360196   33367041      8       2  503      0.46641    0.00034104      0.46607
RNF19B             1   33402050   33430467     56       8  503     -0.25517    0.00034104     -0.25551
AK2                1   33473541   33502512     46       9  503      -0.9246    0.00034104     -0.92494
AZIN2              1   33546711   33586132     51      13  503      -1.5241    0.00034104      -1.5245
TRIM62             1   33611000   33647671     81       6  503     -0.12678    0.00034104     -0.12713
ZNF362             1   33721908   33766321     79      12  503       1.4783    0.00034104        1.478
A3GALT2            1   33772367   33786699     44       9  503      0.48265    0.00034104      0.48231
PHC2               1   33789224   33841194    151      21  503      0.10856    0.00034104      0.10822
ZSCAN20            1   33938232   33962105     50       7  503        2.049    0.00034104       2.0487
CSMD2              1   33979609   34631443   1818     163  503      -1.2563    0.00034104      -1.2567
HMGB4              1   34326076   34330392      8       4  503      -1.7487    0.00034104      -1.7491
C1orf94            1   34632624   34684732    187      26  503       0.4896    0.00034104      0.48926
GJB5               1   35220648   35224113      8       4  503       -1.577    0.00034104      -1.5774
GJB4               1   35225342   35229325     17       9  503      -2.0664    0.00034104      -2.0668
GJB3               1   35246790   35251967     16       6  503      0.27221    0.00034104      0.27187
GJA4               1   35258559   35261351     12       4  503     -0.81328    0.00034104     -0.81362
SMIM12             1   35315963   35325417     28      11  503       1.1616    0.00034104       1.1612
DLGAP3             1   35331037   35391083     92      27  503       1.0884    0.00034104       1.0881
